Gender,Age,Health Tier,Coverage Amount,Monthly Premium ($)
Male,65,Eagle Select 1,24000,114.19
Male,65,Eagle Select 1,25000,124.52
Male,65,Eagle Select 1,26000,134.85
Male,65,Eagle Select 1,27000,145.18
Male,65,Eagle Select 1,28000,155.51
Male,65,Eagle Select 1,29000,165.84
Male,65,Eagle Select 1,30000,176.17
Male,65,Eagle Select 1,31000,186.5
Male,65,Eagle Select 1,32000,196.83
Male,65,Eagle Select 1,33000,207.16
Male,65,Eagle Select 1,34000,217.49
Male,65,Eagle Select 1,35000,227.82
Male,65,Eagle Select 1,36000,238.15
Male,65,Eagle Select 1,37000,248.48
Male,65,Eagle Select 1,38000,258.81
Male,65,Eagle Select 1,39000,269.14
Male,65,Eagle Select 1,40000,279.47
Male,66,Eagle Select 1,21000,95.67
Male,66,Eagle Select 1,22000,106.0
Male,66,Eagle Select 1,23000,116.33
Male,66,Eagle Select 1,24000,126.66
Male,66,Eagle Select 1,25000,136.99
Male,66,Eagle Select 1,26000,147.32
Male,66,Eagle Select 1,27000,157.65
Male,66,Eagle Select 1,28000,167.98
Male,66,Eagle Select 1,29000,178.31
Male,66,Eagle Select 1,30000,188.64
Male,66,Eagle Select 1,31000,198.97
Male,66,Eagle Select 1,32000,209.3
Male,66,Eagle Select 1,33000,219.63
Male,66,Eagle Select 1,34000,229.96
Male,66,Eagle Select 1,35000,240.29
Male,66,Eagle Select 1,36000,250.62
Male,66,Eagle Select 1,37000,260.95
Male,66,Eagle Select 1,38000,271.28
Male,66,Eagle Select 1,39000,281.61
Male,66,Eagle Select 1,40000,291.94
Male,67,Eagle Select 1,21000,95.67
Male,67,Eagle Select 1,22000,106.0
Male,67,Eagle Select 1,23000,116.33
Male,67,Eagle Select 1,24000,126.66
Male,67,Eagle Select 1,25000,136.99
Male,67,Eagle Select 1,26000,147.32
Male,67,Eagle Select 1,27000,157.65
Male,67,Eagle Select 1,28000,167.98
Male,67,Eagle Select 1,29000,178.31
Male,67,Eagle Select 1,30000,188.64
Male,67,Eagle Select 1,31000,198.97
Male,67,Eagle Select 1,32000,209.3
Male,67,Eagle Select 1,33000,219.63
Male,67,Eagle Select 1,34000,229.96
Male,67,Eagle Select 1,35000,240.29
Male,67,Eagle Select 1,36000,250.62
Male,67,Eagle Select 1,37000,260.95
Male,67,Eagle Select 1,38000,271.28
Male,67,Eagle Select 1,39000,281.61
Male,67,Eagle Select 1,40000,291.94
Male,68,Eagle Select 1,21000,112.08
Male,68,Eagle Select 1,22000,122.41
Male,68,Eagle Select 1,23000,132.74
Male,68,Eagle Select 1,24000,143.07
Male,68,Eagle Select 1,25000,153.4
Male,68,Eagle Select 1,26000,163.73
Male,68,Eagle Select 1,27000,174.06
Male,68,Eagle Select 1,28000,184.39
Male,68,Eagle Select 1,29000,194.72
Male,68,Eagle Select 1,30000,205.05
Male,68,Eagle Select 1,31000,215.38
Male,68,Eagle Select 1,32000,225.71
Male,68,Eagle Select 1,33000,236.04
Male,68,Eagle Select 1,34000,246.37
Male,68,Eagle Select 1,35000,256.7
Male,68,Eagle Select 1,36000,267.03
Male,68,Eagle Select 1,37000,277.36
Male,68,Eagle Select 1,38000,287.69
Male,68,Eagle Select 1,39000,298.02
Male,68,Eagle Select 1,40000,308.35
Male,69,Eagle Select 1,21000,112.08
Male,69,Eagle Select 1,22000,122.41
Male,69,Eagle Select 1,23000,132.74
Male,69,Eagle Select 1,24000,143.07
Male,69,Eagle Select 1,25000,153.4
Male,69,Eagle Select 1,26000,163.73
Male,69,Eagle Select 1,27000,174.06
Male,69,Eagle Select 1,28000,184.39
Male,69,Eagle Select 1,29000,194.72
Male,69,Eagle Select 1,30000,205.05
Male,69,Eagle Select 1,31000,215.38
Male,69,Eagle Select 1,32000,225.71
Male,69,Eagle Select 1,33000,236.04
Male,69,Eagle Select 1,34000,246.37
Male,69,Eagle Select 1,35000,256.7
Male,69,Eagle Select 1,36000,267.03
Male,69,Eagle Select 1,37000,277.36
Male,69,Eagle Select 1,38000,287.69
Male,69,Eagle Select 1,39000,298.02
Male,69,Eagle Select 1,40000,308.35
Male,70,Eagle Select 1,21000,130.32
Male,70,Eagle Select 1,22000,140.65
Male,70,Eagle Select 1,23000,150.98
Male,70,Eagle Select 1,24000,161.31
Male,70,Eagle Select 1,25000,171.64
Male,70,Eagle Select 1,26000,181.97
Male,70,Eagle Select 1,27000,192.3
Male,70,Eagle Select 1,28000,202.63
Male,70,Eagle Select 1,29000,212.96
Male,70,Eagle Select 1,30000,223.29
Male,70,Eagle Select 1,31000,233.62
Male,70,Eagle Select 1,32000,243.95
Male,70,Eagle Select 1,33000,254.28
Male,70,Eagle Select 1,34000,264.61
Male,70,Eagle Select 1,35000,274.94
Male,70,Eagle Select 1,36000,285.27
Male,70,Eagle Select 1,37000,295.6
Male,70,Eagle Select 1,38000,305.93
Male,70,Eagle Select 1,39000,316.26
Male,70,Eagle Select 1,40000,326.59
Male,71,Eagle Select 1,21000,130.32
Male,71,Eagle Select 1,22000,140.65
Male,71,Eagle Select 1,23000,150.98
Male,71,Eagle Select 1,24000,161.31
Male,71,Eagle Select 1,25000,171.64
Male,71,Eagle Select 1,26000,181.97
Male,71,Eagle Select 1,27000,192.3
Male,71,Eagle Select 1,28000,202.63
Male,71,Eagle Select 1,29000,212.96
Male,71,Eagle Select 1,30000,223.29
Male,71,Eagle Select 1,31000,233.62
Male,71,Eagle Select 1,32000,243.95
Male,71,Eagle Select 1,33000,254.28
Male,71,Eagle Select 1,34000,264.61
Male,71,Eagle Select 1,35000,274.94
Male,71,Eagle Select 1,36000,285.27
Male,71,Eagle Select 1,37000,295.6
Male,71,Eagle Select 1,38000,305.93
Male,71,Eagle Select 1,39000,316.26
Male,71,Eagle Select 1,40000,326.59
Male,72,Eagle Select 1,21000,152.98
Male,72,Eagle Select 1,22000,163.31
Male,72,Eagle Select 1,23000,173.64
Male,72,Eagle Select 1,24000,183.97
Male,72,Eagle Select 1,25000,194.3
Male,72,Eagle Select 1,26000,204.63
Male,72,Eagle Select 1,27000,214.96
Male,72,Eagle Select 1,28000,225.29
Male,72,Eagle Select 1,29000,235.62
Male,72,Eagle Select 1,30000,245.95
Male,72,Eagle Select 1,31000,256.28
Male,72,Eagle Select 1,32000,266.61
Male,72,Eagle Select 1,33000,276.94
Male,72,Eagle Select 1,34000,287.27
Male,72,Eagle Select 1,35000,297.6
Male,72,Eagle Select 1,36000,307.93
Male,72,Eagle Select 1,37000,318.26
Male,72,Eagle Select 1,38000,328.59
Male,72,Eagle Select 1,39000,338.92
Male,72,Eagle Select 1,40000,349.25
Male,73,Eagle Select 1,21000,152.98
Male,73,Eagle Select 1,22000,163.31
Male,73,Eagle Select 1,23000,173.64
Male,73,Eagle Select 1,24000,183.97
Male,73,Eagle Select 1,25000,194.3
Male,73,Eagle Select 1,26000,204.63
Male,73,Eagle Select 1,27000,214.96
Male,73,Eagle Select 1,28000,225.29
Male,73,Eagle Select 1,29000,235.62
Male,73,Eagle Select 1,30000,245.95
Male,73,Eagle Select 1,31000,256.28
Male,73,Eagle Select 1,32000,266.61
Male,73,Eagle Select 1,33000,276.94
Male,73,Eagle Select 1,34000,287.27
Male,73,Eagle Select 1,35000,297.6
Male,73,Eagle Select 1,36000,307.93
Male,73,Eagle Select 1,37000,318.26
Male,73,Eagle Select 1,38000,328.59
Male,73,Eagle Select 1,39000,338.92
Male,73,Eagle Select 1,40000,349.25
Male,74,Eagle Select 1,21000,181.29
Male,74,Eagle Select 1,22000,191.62
Male,74,Eagle Select 1,23000,201.95
Male,74,Eagle Select 1,24000,212.28
Male,74,Eagle Select 1,25000,222.61
Male,74,Eagle Select 1,26000,232.94
Male,74,Eagle Select 1,27000,243.27
Male,74,Eagle Select 1,28000,253.6
Male,74,Eagle Select 1,29000,263.93
Male,74,Eagle Select 1,30000,274.26
Male,74,Eagle Select 1,31000,284.59
Male,74,Eagle Select 1,32000,294.92
Male,74,Eagle Select 1,33000,305.25
Male,74,Eagle Select 1,34000,315.58
Male,74,Eagle Select 1,35000,325.91
Male,74,Eagle Select 1,36000,336.24
Male,74,Eagle Select 1,37000,346.57
Male,74,Eagle Select 1,38000,356.9
Male,74,Eagle Select 1,39000,367.23
Male,74,Eagle Select 1,40000,377.56
Male,75,Eagle Select 1,21000,181.29
Male,75,Eagle Select 1,22000,191.62
Male,75,Eagle Select 1,23000,201.95
Male,75,Eagle Select 1,24000,212.28
Male,75,Eagle Select 1,25000,222.61
Male,75,Eagle Select 1,26000,232.94
Male,75,Eagle Select 1,27000,243.27
Male,75,Eagle Select 1,28000,253.6
Male,75,Eagle Select 1,29000,263.93
Male,75,Eagle Select 1,30000,274.26
Male,75,Eagle Select 1,31000,284.59
Male,75,Eagle Select 1,32000,294.92
Male,75,Eagle Select 1,33000,305.25
Male,75,Eagle Select 1,34000,315.58
Male,75,Eagle Select 1,35000,325.91
Male,75,Eagle Select 1,36000,336.24
Male,75,Eagle Select 1,37000,346.57
Male,75,Eagle Select 1,38000,356.9
Male,75,Eagle Select 1,39000,367.23
Male,75,Eagle Select 1,40000,377.56
Male,76,Eagle Select 1,21000,214.35
Male,76,Eagle Select 1,22000,224.68
Male,76,Eagle Select 1,23000,235.01
Male,76,Eagle Select 1,24000,245.34
Male,76,Eagle Select 1,25000,255.67
Male,76,Eagle Select 1,26000,266.0
Male,76,Eagle Select 1,27000,276.33
Male,76,Eagle Select 1,28000,286.66
Male,76,Eagle Select 1,29000,296.99
Male,76,Eagle Select 1,30000,307.32
Male,76,Eagle Select 1,31000,317.65
Male,76,Eagle Select 1,32000,327.98
Male,76,Eagle Select 1,33000,338.31
Male,76,Eagle Select 1,34000,348.64
Male,76,Eagle Select 1,35000,358.97
Male,76,Eagle Select 1,36000,369.3
Male,76,Eagle Select 1,37000,379.63
Male,76,Eagle Select 1,38000,389.96
Male,76,Eagle Select 1,39000,400.29
Male,76,Eagle Select 1,40000,410.62
Male,77,Eagle Select 1,21000,214.35
Male,77,Eagle Select 1,22000,224.68
Male,77,Eagle Select 1,23000,235.01
Male,77,Eagle Select 1,24000,245.34
Male,77,Eagle Select 1,25000,255.67
Male,77,Eagle Select 1,26000,266.0
Male,77,Eagle Select 1,27000,276.33
Male,77,Eagle Select 1,28000,286.66
Male,77,Eagle Select 1,29000,296.99
Male,77,Eagle Select 1,30000,307.32
Male,77,Eagle Select 1,31000,317.65
Male,77,Eagle Select 1,32000,327.98
Male,77,Eagle Select 1,33000,338.31
Male,77,Eagle Select 1,34000,348.64
Male,77,Eagle Select 1,35000,358.97
Male,77,Eagle Select 1,36000,369.3
Male,77,Eagle Select 1,37000,379.63
Male,77,Eagle Select 1,38000,389.96
Male,77,Eagle Select 1,39000,400.29
Male,77,Eagle Select 1,40000,410.62
Male,78,Eagle Select 1,21000,252.78
Male,78,Eagle Select 1,22000,263.11
Male,78,Eagle Select 1,23000,273.44
Male,78,Eagle Select 1,24000,283.77
Male,78,Eagle Select 1,25000,294.1
Male,78,Eagle Select 1,26000,304.43
Male,78,Eagle Select 1,27000,314.76
Male,78,Eagle Select 1,28000,325.09
Male,78,Eagle Select 1,29000,335.42
Male,78,Eagle Select 1,30000,345.75
Male,78,Eagle Select 1,31000,356.08
Male,78,Eagle Select 1,32000,366.41
Male,78,Eagle Select 1,33000,376.74
Male,78,Eagle Select 1,34000,387.07
Male,78,Eagle Select 1,35000,397.4
Male,78,Eagle Select 1,36000,407.73
Male,78,Eagle Select 1,37000,418.06
Male,78,Eagle Select 1,38000,428.39
Male,78,Eagle Select 1,39000,438.72
Male,78,Eagle Select 1,40000,449.05
Male,79,Eagle Select 1,21000,252.78
Male,79,Eagle Select 1,22000,263.11
Male,79,Eagle Select 1,23000,273.44
Male,79,Eagle Select 1,24000,283.77
Male,79,Eagle Select 1,25000,294.1
Male,79,Eagle Select 1,26000,304.43
Male,79,Eagle Select 1,27000,314.76
Male,79,Eagle Select 1,28000,325.09
Male,79,Eagle Select 1,29000,335.42
Male,79,Eagle Select 1,30000,345.75
Male,79,Eagle Select 1,31000,356.08
Male,79,Eagle Select 1,32000,366.41
Male,79,Eagle Select 1,33000,376.74
Male,79,Eagle Select 1,34000,387.07
Male,79,Eagle Select 1,35000,397.4
Male,79,Eagle Select 1,36000,407.73
Male,79,Eagle Select 1,37000,418.06
Male,79,Eagle Select 1,38000,428.39
Male,79,Eagle Select 1,39000,438.72
Male,79,Eagle Select 1,40000,449.05
Male,80,Eagle Select 1,21000,292.44
Male,80,Eagle Select 1,22000,302.77
Male,80,Eagle Select 1,23000,313.1
Male,80,Eagle Select 1,24000,323.43
Male,80,Eagle Select 1,25000,333.76
Male,80,Eagle Select 1,26000,344.09
Male,80,Eagle Select 1,27000,354.42
Male,80,Eagle Select 1,28000,364.75
Male,80,Eagle Select 1,29000,375.08
Male,80,Eagle Select 1,30000,385.41
Male,80,Eagle Select 1,31000,395.74
Male,80,Eagle Select 1,32000,406.07
Male,80,Eagle Select 1,33000,416.4
Male,80,Eagle Select 1,34000,426.73
Male,80,Eagle Select 1,35000,437.06
Male,80,Eagle Select 1,36000,447.39
Male,80,Eagle Select 1,37000,457.72
Male,80,Eagle Select 1,38000,468.05
Male,80,Eagle Select 1,39000,478.38
Male,80,Eagle Select 1,40000,488.71
Male,60,Eagle Select 1,21000,49.3
Male,60,Eagle Select 1,22000,62.5
Male,60,Eagle Select 1,23000,75.7
Male,60,Eagle Select 1,24000,88.9
Male,60,Eagle Select 1,25000,102.1
Male,60,Eagle Select 1,26000,115.3
Male,60,Eagle Select 1,27000,128.5
Male,60,Eagle Select 1,28000,141.7
Male,60,Eagle Select 1,29000,154.9
Male,60,Eagle Select 1,30000,168.1
Male,60,Eagle Select 1,31000,181.3
Male,60,Eagle Select 1,32000,194.5
Male,60,Eagle Select 1,33000,207.7
Male,60,Eagle Select 1,34000,220.9
Male,60,Eagle Select 1,35000,234.1
Male,60,Eagle Select 1,36000,247.3
Male,60,Eagle Select 1,37000,260.5
Male,60,Eagle Select 1,38000,273.7
Male,60,Eagle Select 1,39000,286.9
Male,60,Eagle Select 1,40000,300.1
Male,61,Eagle Select 1,21000,49.3
Male,61,Eagle Select 1,22000,62.5
Male,61,Eagle Select 1,23000,75.7
Male,61,Eagle Select 1,24000,88.9
Male,61,Eagle Select 1,25000,102.1
Male,61,Eagle Select 1,26000,115.3
Male,61,Eagle Select 1,27000,128.5
Male,61,Eagle Select 1,28000,141.7
Male,61,Eagle Select 1,29000,154.9
Male,61,Eagle Select 1,30000,168.1
Male,61,Eagle Select 1,31000,181.3
Male,61,Eagle Select 1,32000,194.5
Male,61,Eagle Select 1,33000,207.7
Male,61,Eagle Select 1,34000,220.9
Male,61,Eagle Select 1,35000,234.1
Male,61,Eagle Select 1,36000,247.3
Male,61,Eagle Select 1,37000,260.5
Male,61,Eagle Select 1,38000,273.7
Male,61,Eagle Select 1,39000,286.9
Male,61,Eagle Select 1,40000,300.1
Male,62,Eagle Select 1,21000,61.51
Male,62,Eagle Select 1,22000,74.71
Male,62,Eagle Select 1,23000,87.91
Male,62,Eagle Select 1,24000,101.11
Male,62,Eagle Select 1,25000,114.31
Male,62,Eagle Select 1,26000,127.51
Male,62,Eagle Select 1,27000,140.71
Male,62,Eagle Select 1,28000,153.91
Male,62,Eagle Select 1,29000,167.11
Male,62,Eagle Select 1,30000,180.31
Male,62,Eagle Select 1,31000,193.51
Male,62,Eagle Select 1,32000,206.71
Male,62,Eagle Select 1,33000,219.91
Male,62,Eagle Select 1,34000,233.11
Male,62,Eagle Select 1,35000,246.31
Male,62,Eagle Select 1,36000,259.51
Male,62,Eagle Select 1,37000,272.71
Male,62,Eagle Select 1,38000,285.91
Male,62,Eagle Select 1,39000,299.11
Male,62,Eagle Select 1,40000,312.31
Male,63,Eagle Select 1,21000,61.51
Male,63,Eagle Select 1,22000,74.71
Male,63,Eagle Select 1,23000,87.91
Male,63,Eagle Select 1,24000,101.11
Male,63,Eagle Select 1,25000,114.31
Male,63,Eagle Select 1,26000,127.51
Male,63,Eagle Select 1,27000,140.71
Male,63,Eagle Select 1,28000,153.91
Male,63,Eagle Select 1,29000,167.11
Male,63,Eagle Select 1,30000,180.31
Male,63,Eagle Select 1,31000,193.51
Male,63,Eagle Select 1,32000,206.71
Male,63,Eagle Select 1,33000,219.91
Male,63,Eagle Select 1,34000,233.11
Male,63,Eagle Select 1,35000,246.31
Male,63,Eagle Select 1,36000,259.51
Male,63,Eagle Select 1,37000,272.71
Male,63,Eagle Select 1,38000,285.91
Male,63,Eagle Select 1,39000,299.11
Male,63,Eagle Select 1,40000,312.31
Male,64,Eagle Select 1,21000,71.72
Male,64,Eagle Select 1,22000,84.92
Male,64,Eagle Select 1,23000,98.12
Male,64,Eagle Select 1,24000,111.32
Male,64,Eagle Select 1,25000,124.52
Male,64,Eagle Select 1,26000,137.72
Male,64,Eagle Select 1,27000,150.92
Male,64,Eagle Select 1,28000,164.12
Male,64,Eagle Select 1,29000,177.32
Male,64,Eagle Select 1,30000,190.52
Male,64,Eagle Select 1,31000,203.72
Male,64,Eagle Select 1,32000,216.92
Male,64,Eagle Select 1,33000,230.12
Male,64,Eagle Select 1,34000,243.32
Male,64,Eagle Select 1,35000,256.52
Male,64,Eagle Select 1,36000,269.72
Male,64,Eagle Select 1,37000,282.92
Male,64,Eagle Select 1,38000,296.12
Male,64,Eagle Select 1,39000,309.32
Male,64,Eagle Select 1,40000,322.52
Male,65,Eagle Select 1,21000,71.72
Male,65,Eagle Select 1,22000,84.92
Male,65,Eagle Select 1,23000,98.12
Male,65,Eagle Select 1,24000,111.32
Male,65,Eagle Select 1,25000,124.52
Male,65,Eagle Select 1,26000,137.72
Male,65,Eagle Select 1,27000,150.92
Male,65,Eagle Select 1,28000,164.12
Male,65,Eagle Select 1,29000,177.32
Male,65,Eagle Select 1,30000,190.52
Male,65,Eagle Select 1,31000,203.72
Male,65,Eagle Select 1,32000,216.92
Male,65,Eagle Select 1,33000,230.12
Male,65,Eagle Select 1,34000,243.32
Male,65,Eagle Select 1,35000,256.52
Male,65,Eagle Select 1,36000,269.72
Male,65,Eagle Select 1,37000,282.92
Male,65,Eagle Select 1,38000,296.12
Male,65,Eagle Select 1,39000,309.32
Male,65,Eagle Select 1,40000,322.52
Male,66,Eagle Select 1,21000,84.19
Male,66,Eagle Select 1,22000,97.39
Male,66,Eagle Select 1,23000,110.59
Male,66,Eagle Select 1,24000,123.79
Male,66,Eagle Select 1,25000,136.99
Male,66,Eagle Select 1,26000,150.19
Male,66,Eagle Select 1,27000,163.39
Male,66,Eagle Select 1,28000,176.59
Male,66,Eagle Select 1,29000,189.79
Male,66,Eagle Select 1,30000,202.99
Male,66,Eagle Select 1,31000,216.19
Male,66,Eagle Select 1,32000,229.39
Male,66,Eagle Select 1,33000,242.59
Male,66,Eagle Select 1,34000,255.79
Male,66,Eagle Select 1,35000,268.99
Male,66,Eagle Select 1,36000,282.19
Male,66,Eagle Select 1,37000,295.39
Male,66,Eagle Select 1,38000,308.59
Male,66,Eagle Select 1,39000,321.79
Male,66,Eagle Select 1,40000,334.99
Male,67,Eagle Select 1,21000,84.19
Male,67,Eagle Select 1,22000,97.39
Male,67,Eagle Select 1,23000,110.59
Male,67,Eagle Select 1,24000,123.79
Male,67,Eagle Select 1,25000,136.99
Male,67,Eagle Select 1,26000,150.19
Male,67,Eagle Select 1,27000,163.39
Male,67,Eagle Select 1,28000,176.59
Male,67,Eagle Select 1,29000,189.79
Male,67,Eagle Select 1,30000,202.99
Male,67,Eagle Select 1,31000,216.19
Male,67,Eagle Select 1,32000,229.39
Male,67,Eagle Select 1,33000,242.59
Male,67,Eagle Select 1,34000,255.79
Male,67,Eagle Select 1,35000,268.99
Male,67,Eagle Select 1,36000,282.19
Male,67,Eagle Select 1,37000,295.39
Male,67,Eagle Select 1,38000,308.59
Male,67,Eagle Select 1,39000,321.79
Male,67,Eagle Select 1,40000,334.99
Male,68,Eagle Select 1,21000,100.6
Male,68,Eagle Select 1,22000,113.8
Male,68,Eagle Select 1,23000,127.0
Male,68,Eagle Select 1,24000,140.2
Male,68,Eagle Select 1,25000,153.4
Male,68,Eagle Select 1,26000,166.6
Male,68,Eagle Select 1,27000,179.8
Male,68,Eagle Select 1,28000,193.0
Male,68,Eagle Select 1,29000,206.2
Male,68,Eagle Select 1,30000,219.4
Male,68,Eagle Select 1,31000,232.6
Male,68,Eagle Select 1,32000,245.8
Male,68,Eagle Select 1,33000,259.0
Male,68,Eagle Select 1,34000,272.2
Male,68,Eagle Select 1,35000,285.4
Male,68,Eagle Select 1,36000,298.6
Male,68,Eagle Select 1,37000,311.8
Male,68,Eagle Select 1,38000,325.0
Male,68,Eagle Select 1,39000,338.2
Male,68,Eagle Select 1,40000,351.4
Male,69,Eagle Select 1,21000,100.6
Male,69,Eagle Select 1,22000,113.8
Male,69,Eagle Select 1,23000,127.0
Male,69,Eagle Select 1,24000,140.2
Male,69,Eagle Select 1,25000,153.4
Male,69,Eagle Select 1,26000,166.6
Male,69,Eagle Select 1,27000,179.8
Male,69,Eagle Select 1,28000,193.0
Male,69,Eagle Select 1,29000,206.2
Male,69,Eagle Select 1,30000,219.4
Male,69,Eagle Select 1,31000,232.6
Male,69,Eagle Select 1,32000,245.8
Male,69,Eagle Select 1,33000,259.0
Male,69,Eagle Select 1,34000,272.2
Male,69,Eagle Select 1,35000,285.4
Male,69,Eagle Select 1,36000,298.6
Male,69,Eagle Select 1,37000,311.8
Male,69,Eagle Select 1,38000,325.0
Male,69,Eagle Select 1,39000,338.2
Male,69,Eagle Select 1,40000,351.4
Male,70,Eagle Select 1,21000,118.84
Male,70,Eagle Select 1,22000,132.04
Male,70,Eagle Select 1,23000,145.24
Male,70,Eagle Select 1,24000,158.44
Male,70,Eagle Select 1,25000,171.64
Male,70,Eagle Select 1,26000,184.84
Male,70,Eagle Select 1,27000,198.04
Male,70,Eagle Select 1,28000,211.24
Male,70,Eagle Select 1,29000,224.44
Male,70,Eagle Select 1,30000,237.64
Male,70,Eagle Select 1,31000,250.84
Male,70,Eagle Select 1,32000,264.04
Male,70,Eagle Select 1,33000,277.24
Male,70,Eagle Select 1,34000,290.44
Male,70,Eagle Select 1,35000,303.64
Male,70,Eagle Select 1,36000,316.84
Male,70,Eagle Select 1,37000,330.04
Male,70,Eagle Select 1,38000,343.24
Male,70,Eagle Select 1,39000,356.44
Male,70,Eagle Select 1,40000,369.64
Male,71,Eagle Select 1,21000,118.84
Male,71,Eagle Select 1,22000,132.04
Male,71,Eagle Select 1,23000,145.24
Male,71,Eagle Select 1,24000,158.44
Male,71,Eagle Select 1,25000,171.64
Male,71,Eagle Select 1,26000,184.84
Male,71,Eagle Select 1,27000,198.04
Male,71,Eagle Select 1,28000,211.24
Male,71,Eagle Select 1,29000,224.44
Male,71,Eagle Select 1,30000,237.64
Male,71,Eagle Select 1,31000,250.84
Male,71,Eagle Select 1,32000,264.04
Male,71,Eagle Select 1,33000,277.24
Male,71,Eagle Select 1,34000,290.44
Male,71,Eagle Select 1,35000,303.64
Male,71,Eagle Select 1,36000,316.84
Male,71,Eagle Select 1,37000,330.04
Male,71,Eagle Select 1,38000,343.24
Male,71,Eagle Select 1,39000,356.44
Male,71,Eagle Select 1,40000,369.64
Male,72,Eagle Select 1,21000,141.5
Male,72,Eagle Select 1,22000,154.7
Male,72,Eagle Select 1,23000,167.9
Male,72,Eagle Select 1,24000,181.1
Male,72,Eagle Select 1,25000,194.3
Male,72,Eagle Select 1,26000,207.5
Male,72,Eagle Select 1,27000,220.7
Male,72,Eagle Select 1,28000,233.9
Male,72,Eagle Select 1,29000,247.1
Male,72,Eagle Select 1,30000,260.3
Male,72,Eagle Select 1,31000,273.5
Male,72,Eagle Select 1,32000,286.7
Male,72,Eagle Select 1,33000,299.9
Male,72,Eagle Select 1,34000,313.1
Male,72,Eagle Select 1,35000,326.3
Male,72,Eagle Select 1,36000,339.5
Male,72,Eagle Select 1,37000,352.7
Male,72,Eagle Select 1,38000,365.9
Male,72,Eagle Select 1,39000,379.1
Male,72,Eagle Select 1,40000,392.3
Male,73,Eagle Select 1,21000,141.5
Male,73,Eagle Select 1,22000,154.7
Male,73,Eagle Select 1,23000,167.9
Male,73,Eagle Select 1,24000,181.1
Male,73,Eagle Select 1,25000,194.3
Male,73,Eagle Select 1,26000,207.5
Male,73,Eagle Select 1,27000,220.7
Male,73,Eagle Select 1,28000,233.9
Male,73,Eagle Select 1,29000,247.1
Male,73,Eagle Select 1,30000,260.3
Male,73,Eagle Select 1,31000,273.5
Male,73,Eagle Select 1,32000,286.7
Male,73,Eagle Select 1,33000,299.9
Male,73,Eagle Select 1,34000,313.1
Male,73,Eagle Select 1,35000,326.3
Male,73,Eagle Select 1,36000,339.5
